DEPARTMENT,CATEGORY,SUBCATEGORY,SUBSUBCATEGORY,GENDER,SKU,SKU_VARIANT,PRODUCT_NAME,PRICE_RETAIL,PRICE_CURRENT,PRICE_RETAIL_RAW,PRICE_LABEL,PRICE_CURRENT_RAW,BRAND,PROMOTION,URL,SOURCE_URL,BREADCRUMBS,SORT_BY_RANKING,SCAN_DATE,TID
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI982AA00-A12,,2 PACK - T-Shirt basic - white/black,14.99,14.99,"14,99?€",,"14,99?€",Pier One,,https://www.zalando.de/herren/?q=PI982AA00-A12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,579,2023/1/29 1:31,24426476
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UN242D0CL-K13,,TECH TEE - T-Shirt basic - royal,28,28,"28,00?€",,"28,00?€",Under Armour,,https://www.zalando.de/herren/?q=UN242D0CL-K13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,580,2023/1/29 1:31,24426477
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,EL922O0CL-G11,,MEDUNO TEE - T-Shirt basic - burgandy,29.95,14.95,"29,95?€",,"14,95?€",Ellesse,,https://www.zalando.de/herren/?q=EL922O0CL-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,581,2023/1/29 1:31,24426478
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0TU-Q12,,2 PACK - T-Shirt basic - black/white,22.99,13.89,"22,99?€",,"13,89?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0TU-Q12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,582,2023/1/29 1:31,24426479
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TEG22O007-A11,,STRETCH - T-Shirt basic - bianco,10.99,10.99,"10,99?€",,"10,99?€",Tezenis,,https://www.zalando.de/herren/?q=TEG22O007-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,583,2023/1/29 1:31,24426480
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,B8T22O00D-M11,,MAPLE - T-Shirt basic - dark green,59.95,35.4,"59,95?€",,"35,40?€",Black Bananas,,https://www.zalando.de/herren/?q=B8T22O00D-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,584,2023/1/29 1:31,24426481
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,ES122O0YV-K11,,T-Shirt basic - navy,25.99,16.99,"25,99?€",,"16,99?€",Esprit,,https://www.zalando.de/herren/?q=ES122O0YV-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,585,2023/1/29 1:31,24426482
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,HU722O05K-Q11,,2 PACK - T-Shirt basic - black/white,49.95,49.95,"49,95?€",,"49,95?€",HUGO,,https://www.zalando.de/herren/?q=HU722O05K-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,586,2023/1/29 1:31,24426483
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SU222O2BT-A12,,T-Shirt basic - black white,24.99,24.99,"24,99?€",,"24,99?€",Superdry,,https://www.zalando.de/herren/?q=SU222O2BT-A12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,587,2023/1/29 1:31,24426484
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,GS122O11Y-A13,,LASH R T S\S 2-PACK - T-Shirt basic - compact white pepper,49.95,37.65,"49,95?€",,"37,65?€",G-Star,,https://www.zalando.de/herren/?q=GS122O11Y-A13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,588,2023/1/29 1:31,24426485
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TO122O03B-A11,,T-Shirt basic - classic white,39.9,39.9,"39,90?€",ab,"39,90?€",Tommy Hilfiger,,https://www.zalando.de/herren/?q=TO122O03B-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,589,2023/1/29 1:31,24426486
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TO122O099-K43,,STRETCH SLIM FIT TEE - T-Shirt basic - blue coast,39.95,39.95,"39,95?€",,"39,95?€",Tommy Hilfiger,,https://www.zalando.de/herren/?q=TO122O099-K43,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,590,2023/1/29 1:31,24426487
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,OM422O01S-K11,,PLAIN S1378 - T-Shirt basic - navy blue,39.99,14.93,"39,99?€",ab,"14,93?€",Ombre,,https://www.zalando.de/herren/?q=OM422O01S-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,591,2023/1/29 1:31,24426488
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O00I-M11,,T-Shirt basic - green melange,9.99,9.99,"9,99?€",,"9,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O00I-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,592,2023/1/29 1:31,24426489
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O03J-K13,,TALL TEE - T-Shirt basic - dusty blue,14.99,14.99,"14,99?€",ab,"14,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O03J-K13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,593,2023/1/29 1:31,24426490
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,N1242D3EP-Q11,,FUSSBALL "DRI-FIT PARK" - T-Shirt basic - schwarz,22.95,22.95,"22,95?€",ab,"22,95?€",Nike Performance,,https://www.zalando.de/herren/?q=N1242D3EP-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,594,2023/1/29 1:31,24426491
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C1422O04F-N12,,CHASE - T-Shirt basic - jura/gold,38.95,38.95,"38,95?€",,"38,95?€",Carhartt WIP,,https://www.zalando.de/herren/?q=C1422O04F-N12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,595,2023/1/29 1:31,24426492
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O2IV-A11,,JJE BASIC TEE O NECK NOOS - T-Shirt basic - moonbeam,14.99,14.99,"14,99?€",,"14,99?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O2IV-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,596,2023/1/29 1:31,24426493
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,WEB22O056-B11,,OVERSIZED - T-Shirt basic - beige,19,17,"19,00?€",,"17,00?€",Weekday,,https://www.zalando.de/herren/?q=WEB22O056-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,597,2023/1/29 1:31,24426494
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,M9122O0O8-A11,,ANOUK - T-Shirt basic - cremewei?,22.99,22.99,"22,99?€",,"22,99?€",Mango,,https://www.zalando.de/herren/?q=M9122O0O8-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,598,2023/1/29 1:31,24426495
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TOB22O09O-B15,,SLIM JASPE C NECK - T-Shirt basic - classic beige,29.95,29.95,"29,95?€",,"29,95?€",Tommy Jeans,,https://www.zalando.de/herren/?q=TOB22O09O-B15,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,599,2023/1/29 1:31,24426496
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,DA822O003-A11,,2 PACK - T-Shirt basic - weiss,29.99,29.99,"29,99?€",,"29,99?€",Daniel Hechter,,https://www.zalando.de/herren/?q=DA822O003-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,600,2023/1/29 1:31,24426497
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,X1122O01Y-K12,,ESSENTIAL  - T-Shirt basic - space blue,19.99,11.99,"19,99?€",,"11,99?€",Starter,,https://www.zalando.de/herren/?q=X1122O01Y-K12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,601,2023/1/29 1:31,24426498
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,A0F22O0AF-M11,,SHORT SLEEVE ICON CREW - T-Shirt basic - green,23.95,23.95,"23,95?€",,"23,95?€",Abercrombie & Fitch,,https://www.zalando.de/herren/?q=A0F22O0AF-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,602,2023/1/29 1:31,24426499
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O37Z-Q13,,3 PACK  - T-Shirt basic - black/black/white,38.85,36.95,"38,85?€",,"36,95?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O37Z-Q13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,603,2023/1/29 1:31,24426500
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O3EN-A11,,JORBRINK TEE CREW NECK - T-Shirt basic - white,12.99,12.99,"12,99?€",,"12,99?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O3EN-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,604,2023/1/29 1:31,24426501
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TO222O15A-K12,,IN MELANGE OPTIK - T-Shirt basic - sky captain blue,19.99,16.99,"19,99?€",,"16,99?€",TOM TAILOR,,https://www.zalando.de/herren/?q=TO222O15A-K12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,605,2023/1/29 1:31,24426502
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O06T-B11,,T-Shirt basic - unionbeige,14.99,14.99,"14,99?€",ab,"14,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O06T-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,606,2023/1/29 1:31,24426503
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TO122O099-K24,,STRETCH SLIM FIT TEE - T-Shirt basic - blue,39.9,39.9,"39,90?€",ab,"39,90?€",Tommy Hilfiger,,https://www.zalando.de/herren/?q=TO122O099-K24,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,607,2023/1/29 1:31,24426504
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222D1QN-O14,,JJENOA SS CREW NECK NOOS - T-Shirt basic - dark brown,17.99,17.05,"17,99?€",,"17,05?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222D1QN-O14,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,608,2023/1/29 1:31,24426505
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PUC22O1AO-C11,,2 PACK - T-Shirt basic - grey,14.99,14.99,"14,99?€",,"14,99?€",PULL&BEAR,,https://www.zalando.de/herren/?q=PUC22O1AO-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,609,2023/1/29 1:31,24426506
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UN242D0CL-H14,,TECH TEE - T-Shirt basic - after burn,28,28,"28,00?€",,"28,00?€",Under Armour,,https://www.zalando.de/herren/?q=UN242D0CL-H14,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,610,2023/1/29 1:31,24426507
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,LE222O055-A15,,CREWNECK GRAPHIC 2 PACK - T-Shirt basic - white/blue,39.95,39.95,"39,95?€",,"39,95?€",Levi's?,,https://www.zalando.de/herren/?q=LE222O055-A15,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,611,2023/1/29 1:31,24426508
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,HU722O0EJ-Q11,,DEMMING - T-Shirt basic - black,69.95,69.95,"69,95?€",,"69,95?€",HUGO,,https://www.zalando.de/herren/?q=HU722O0EJ-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,612,2023/1/29 1:31,24426509
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,P5K22O000-C12,,3 PACK - T-Shirt basic - dapple gray,59.95,24.99,"59,95?€",,"24,99?€",PITTMAN,,https://www.zalando.de/herren/?q=P5K22O000-C12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,613,2023/1/29 1:31,24426510
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O3IP-A11,,JJEORGANIC TEE O-NECK 5 PACK - T-Shirt basic - black/white,64.99,45.49,"64,99?€",,"45,49?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O3IP-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,614,2023/1/29 1:31,24426511
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UN242D0CH-I13,,SPORTSTYLE - Sport T-shirt - purple stone,25.95,25.95,"25,95?€",,"25,95?€",Under Armour,,https://www.zalando.de/herren/?q=UN242D0CH-I13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,615,2023/1/29 1:31,24426512
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O05O-M11,,TALL  - T-Shirt basic - limegreen,12.99,12.99,"12,99?€",ab,"12,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O05O-M11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,616,2023/1/29 1:31,24426513
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,GS122O0R6-K18,,LASH  - T-Shirt basic - apricot,29.95,14.95,"29,95?€",,"14,95?€",G-Star,,https://www.zalando.de/herren/?q=GS122O0R6-K18,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,617,2023/1/29 1:31,24426514
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,VA222O03F-C15,,LEFT CHEST LOGO TEE - T-Shirt basic - black,24,24,"24,00?€",,"24,00?€",Vans,,https://www.zalando.de/herren/?q=VA222O03F-C15,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,618,2023/1/29 1:31,24426515
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TO222O0L2-A11,,V NECK TEE 2 PACK - T-Shirt basic - white,15.99,15.99,"15,99?€",,"15,99?€",TOM TAILOR,,https://www.zalando.de/herren/?q=TO222O0L2-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,619,2023/1/29 1:31,24426516
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,BEJ22O0OY-Q11,,SHORT SLEEVE - T-Shirt basic - black,9.99,9.99,"9,99?€",,"9,99?€",Bershka,,https://www.zalando.de/herren/?q=BEJ22O0OY-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,620,2023/1/29 1:31,24426517
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,OS322O15E-A11,,ONSFRED NOOS - T-Shirt basic - bright white,16.99,16.99,"16,99?€",,"16,99?€",Only & Sons,,https://www.zalando.de/herren/?q=OS322O15E-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,621,2023/1/29 1:31,24426518
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,MA322O0EE-Q11,,SHORT SLEEVE LOGO - T-Shirt basic - black,29.95,26.95,"29,95?€",ab,"26,95?€",Marc O'Polo,,https://www.zalando.de/herren/?q=MA322O0EE-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,622,2023/1/29 1:31,24426519
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,TOB22O09O-G11,,SLIM JASPE C NECK - T-Shirt basic - deep crimson,29.95,20.95,"29,95?€",ab,"20,95?€",Tommy Jeans,,https://www.zalando.de/herren/?q=TOB22O09O-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,623,2023/1/29 1:31,24426520
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,X1122O01Y-C11,,ESSENTIAL  - T-Shirt basic - heavymetal,24.99,24.99,"24,99?€",,"24,99?€",Starter,,https://www.zalando.de/herren/?q=X1122O01Y-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,624,2023/1/29 1:31,24426521
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0TV-C11,,5 PACK - T-Shirt basic - light grey - 101_white - 001_green - 602,39.99,39.99,"39,99?€",,"39,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0TV-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,625,2023/1/29 1:31,24426522
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI982AA01-A12,,2 PACK - T-Shirt basic - white/black,14.99,14.99,"14,99?€",,"14,99?€",Pier One,,https://www.zalando.de/herren/?q=PI982AA01-A12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,626,2023/1/29 1:31,24426523
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,MHO22O007-C11,,T-Shirt basic - hellgrau,39.99,19.99,"39,99?€",,"19,99?€",MIKON,,https://www.zalando.de/herren/?q=MHO22O007-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,627,2023/1/29 1:31,24426524
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O3GM-A11,,JORJXJ TEE CREW NECK 5 PACK - T-Shirt basic - white,59.99,41.99,"59,99?€",,"41,99?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O3GM-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,628,2023/1/29 1:31,24426525
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,BE922O011-A11,,T-Shirt basic - white,59.95,59.95,"59,95?€",,"59,95?€",Belstaff,,https://www.zalando.de/herren/?q=BE922O011-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,629,2023/1/29 1:31,24426526
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O03J-K12,,TALL TEE - T-Shirt basic - navy,14.99,14.99,"14,99?€",ab,"14,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O03J-K12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,630,2023/1/29 1:31,24426527
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PUC22O1DL-B11,,JOIN LIFE - T-Shirt basic - mottled beige,7.99,7.99,"7,99?€",,"7,99?€",PULL&BEAR,,https://www.zalando.de/herren/?q=PUC22O1DL-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,631,2023/1/29 1:31,24426528
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222D1QN-C12,,JJENOA SS CREW NECK NOOS - T-Shirt basic - light grey melange,17.99,13.49,"17,99?€",,"13,49?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222D1QN-C12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,632,2023/1/29 1:31,24426529
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,LE222O055-A23,,CREWNECK GRAPHIC 2 PACK - T-Shirt basic - white/meteorite,34.95,29.85,"34,95?€",,"29,85?€",Levi's?,,https://www.zalando.de/herren/?q=LE222O055-A23,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,633,2023/1/29 1:31,24426530
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,WEB22O056-O12,,OVERSIZED - T-Shirt basic - brown,19,19,"19,00?€",,"19,00?€",Weekday,,https://www.zalando.de/herren/?q=WEB22O056-O12,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,634,2023/1/29 1:31,24426531
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0R0-A11,,5 PACK - T-Shirt basic - white/beige/black,29.99,29.99,"29,99?€",,"29,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0R0-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,635,2023/1/29 1:31,24426532
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,KK122O03R-B11,,SMALL SIGNATURE WASHED HEAVY TEE UNISEX - T-Shirt basic - light sand,39.95,25.95,"39,95?€",,"25,95?€",Karl Kani,,https://www.zalando.de/herren/?q=KK122O03R-B11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,636,2023/1/29 1:31,24426533
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O2VG-M14,,JJESPLIT NECK - T-Shirt basic - granite green,19.99,18.95,"19,99?€",,"18,95?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O2VG-M14,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,637,2023/1/29 1:31,24426534
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,LBF22O005-G11,,SHORT SLEEVE TEE - T-Shirt basic - burgundy,50,27.95,"50,00?€",,"27,95?€",Les Benjamins,,https://www.zalando.de/herren/?q=LBF22O005-G11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,638,2023/1/29 1:31,24426535
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,HU722O024-C11,,V NECK 2 PACK - T-Shirt basic - grey,49.95,32.65,"49,95?€",ab,"32,65?€",HUGO,,https://www.zalando.de/herren/?q=HU722O024-C11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,639,2023/1/29 1:31,24426536
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,SIF22O0N8-A11,,GYM TEE - T-Shirt basic - white,34.95,34.95,"34,95?€",,"34,95?€",SIKSILK,,https://www.zalando.de/herren/?q=SIF22O0N8-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,640,2023/1/29 1:31,24426537
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PI922O0PY-Q13,,7 PACK - T-Shirt basic - black/green/bordeaux,44.99,44.99,"44,99?€",,"44,99?€",Pier One,,https://www.zalando.de/herren/?q=PI922O0PY-Q13,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,641,2023/1/29 1:31,24426538
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,BUS22O010-Q11,,SLIM FIT - T-Shirt basic - black,19.99,15.99,"19,99?€",,"15,99?€",Buratti,,https://www.zalando.de/herren/?q=BUS22O010-Q11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,642,2023/1/29 1:31,24426539
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,JA222O2IV-K11,,JJE BASIC TEE O NECK NOOS - T-Shirt basic - dark-blue,12.99,9.14,"12,99?€",ab,"9,14?€",Jack & Jones,,https://www.zalando.de/herren/?q=JA222O2IV-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,643,2023/1/29 1:31,24426540
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,PHN22O002-K11,,3 PACK - T-Shirt basic - navy weiss schwarz,19.99,19.95,"19,99?€",,"19,95?€",Phil & Co. Berlin,,https://www.zalando.de/herren/?q=PHN22O002-K11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,644,2023/1/29 1:31,24426541
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,UR622O01R-K14,,T-Shirt basic - brightblue,12.99,12.99,"12,99?€",,"12,99?€",Urban Classics,,https://www.zalando.de/herren/?q=UR622O01R-K14,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,645,2023/1/29 1:31,24426542
Herren,Bekleidung,T-Shirts & Polos,T-Shirts basic,men,C1822O0EC-A11,,MONOLOGO BADGE TEE - T-Shirt basic - bright white,49.9,29.94,"49,90?€",ab,"29,94?€",Calvin Klein Jeans,,https://www.zalando.de/herren/?q=C1822O0EC-A11,https://www.zalando.de/herrenbekleidung-shirts-basic/,Herren>Bekleidung>T-Shirts & Polos>T-Shirts basic,646,2023/1/29 1:31,24426543
